"segID" "uniqueID" "xcen" "ycen" "xmax" "ymax" "RAcen" "Deccen" "RAmax" "Decmax" "sep" "flux" "mag" "flux_app" "mag_app" "cenfrac" "N50" "N90" "N100" "R50" "R90" "R100" "SB_N50" "SB_N90" "SB_N100" "xsd" "ysd" "covxy" "corxy" "con" "asymm" "flux_reflect" "mag_reflect" "semimaj" "semimin" "axrat" "ang" "signif" "FPlim" "flux_err" "mag_err" "flux_err_sky" "flux_err_skyRMS" "flux_err_shot" "flux_err_cor" "cor_seg" "sky_mean" "sky_sum" "skyRMS_mean" "Nedge" "Nsky" "Nobject" "Nborder" "Nmask" "edge_frac" "edge_excess" "flag_border" "iter" "origfrac" "Norig" "skyseg_mean" "flag_keep"
"35" 37 27299 25.6524805642039 299.647783270881 26.5 298.5 352.308267220442 -31.8108421442632 352.308173325305 -31.8109502394947 0.483677743108442 1298.87054700749 22.2160853277098 215.219524820799 24.1677958295252 0.0301268333801152 28.5297458129978 65.2327457831693 259 1.05707110287244 1.59840959972049 3.18496842774398 24.2579034781343 24.5176416077873 25.9003331434053 4.07543210194557 3.8157117299285 -0.302278706650628 -0.0194383024925386 0.661326798248264 NA NA NA 4.09098195294194 3.82090776441748 0.933983040836872 81.7825153053959 5.27368169851048 2.87134927423767 147.230489014208 0.123071134945096 15.2632556234165 146.437187637352 0 0 0 0.0382247023640552 9.9001979122903 9.09907337910333 NA NA NA NA NA NA NA NA 3 0.472509806479722 32 -0.114282670617104 TRUE
"36" 38 16147 13.1155246414832 146.337253538643 15.5 146.5 352.309659305037 -31.8252786940601 352.309395033954 -31.8252634061465 0.810217708745998 696.317457346496 22.8929817912718 213.457958268191 24.1767191223242 0.0571817512356595 14.5566028759822 32.7802327092816 113 0.786470108904352 1.18020709285658 2.19124746120897 24.2042052709704 24.4474040040006 25.6766763054728 2.47953538426887 2.54954770947883 0.936282448976838 0.148106264648573 0.666383140437478 NA NA NA 2.71296292810418 2.33554876966474 0.860884881791149 140.324485426956 6.95363453070442 3.12414353632246 90.7945930761197 0.141571887734492 3.09322532447743 90.7418871797924 0 0 0 0.386965353286927 43.7270849214228 8.53627110634253 NA NA NA NA NA NA NA NA 1 0.855232456981727 37 2.03387041965669 TRUE
"37" 40 156038 153.427426140582 37.3109851160311 155.5 37.5 352.294109027008 -31.8355466036395 352.293879300478 -31.8355288093274 0.705518268584092 973.181743219513 22.5295151174516 197.102414638623 24.263270138213 0.0439325753167583 22.9820323583544 52.9673545110643 192 0.981639545504265 1.49025974691144 2.83732081520562 24.3365595915866 24.6049279552386 25.8887665947028 3.0263293394767 3.45629154680504 0.372074058537449 0.0355715536453673 0.658703657223993 NA NA NA 3.47535578955552 3.03202726298699 0.872436506241789 172.525915766374 4.69984022664663 2.96468597028521 119.366478331931 0.133171946619864 6.31629285100659 119.199247455627 0 0 0 -0.119436069314152 -22.9317253083173 8.60245984902992 NA NA NA NA NA NA NA NA 2 0.544264967823454 30 -0.814301308626156 TRUE
"38" 41 301076 301.838185680589 76.3185644184504 300.5 75.5 352.277659585715 -31.8318726753769 352.277807894198 -31.8319497727523 0.531785922204665 884.287785432172 22.6335159345108 208.585569486033 24.2017893513433 0.0453673865422906 18.8366470501966 41.6130618408996 182 0.893149823768465 1.32750862870985 2.77624769327748 24.2245983299244 24.446982246039 25.9346928099659 3.30225333760783 2.97455815497672 1.01948329190538 0.103788028083881 0.672801520421361 NA NA NA 3.37755601043547 2.91747414375034 0.863782609299852 112.374701449693 7.13640138239809 2.9811040270313 117.223437392325 0.143927952098585 19.0697546252352 115.661915653363 0 0 0 -0.19756084999285 -35.9560746986986 8.5733977846179 NA NA NA NA NA NA NA NA 2 0.662909521576133 32 -1.73336470470979 TRUE
"39" 44 284032 281.632133060942 32.5029230156039 283.5 31.5 352.279898638757 -31.8359988696286 352.27969158958 -31.8360932926766 0.718710471232743 573.557980015488 23.1035566836046 161.106805819897 24.4822152819812 0.0463430760392527 15.6595931821163 32.2078624305306 83 0.877604205017112 1.25860487345962 2.02044719247719 24.4940812667736 24.6388535718641 25.5522503200372 2.45776418860007 2.14185879276502 1.37228503333452 0.260683341538275 0.697283336115467 NA NA NA 2.63631472557161 1.96078433863698 0.743759582123426 121.051054378776 3.96505364369241 3.21382179596386 80.7999964076086 0.1529531180818 2.40748979616673 80.7641220614136 0 0 0 0.067370153878447 5.5917227719111 8.86500532566203 NA NA NA NA NA NA NA NA 1 0.785826195361917 30 3.70686682313681 TRUE
"40" 46 13204 12.8962082623607 203.902767921502 12.5 203.5 352.309682540529 -31.8198579384828 352.309726456675 -31.8198958595214 0.191528388068907 682.806209909765 22.9142563444158 173.296314204399 24.4030266852191 0.0555458479186055 17.3925782261408 39.1715853065769 81 0.909664052939093 1.36516336280583 1.96309609820135 24.4187396524405 24.6620763467143 25.3364672971048 2.19644986994113 2.48290285741298 -1.26687806798224 -0.232302451929423 0.666340804128711 NA NA NA 2.64786064546083 2.03585345561356 0.768867296360017 31.0600712286253 4.72805211521902 3.22081917748495 80.0590847538149 0.12730266007467 1.6486843304791 80.042106991239 0 0 0 0.398648731651519 32.290547263773 8.89354185214943 NA NA NA NA NA NA NA NA 1 0.528761589788683 26 -0.344661221784704 TRUE
"41" 48 215290 212.094654002796 291.078955075608 214.5 289.5 352.287607287948 -31.8116500914956 352.287340739503 -31.8117987681543 0.975400726843932 1041.207089462 22.4561572087261 193.646661501538 24.2824749647939 0.0426095772988917 25.5515165096919 60.9791207878101 191 1.06955169809053 1.65228142367135 2.92422054906074 24.3782723060666 24.6845022363907 25.8097390323378 3.40190483632388 3.61980018480409 -2.35463994866385 -0.191213147103373 0.647318115889723 NA NA NA 3.85967375048662 3.15364790252749 0.817076288411652 36.0007754642643 3.52486870152647 2.96629220745301 126.686943127366 0.132104940713175 5.96917413356874 126.546238660497 0 0 0 -1.05408549016538 -201.330328621588 9.15656312227565 NA NA NA NA NA NA NA NA 2 0.531902837260351 32 0.192550483745398 TRUE
"42" 50 76085 75.5263979850803 84.1450148803902 75.5 84.5 352.302743111057 -31.8311359278288 352.302746032802 -31.8311024998074 0.120672229069655 695.548249602668 22.8941818449513 211.45471848249 24.1869565484842 0.0598732936813845 14.2544411279335 31.9673285661738 502 0.742376229305623 1.11173718625536 4.40555693992674 24.18263072623 24.4213398389161 27.2969395433062 5.90322574465229 5.94578726560698 -1.92984650428952 -0.0549824400913519 0.667762343909852 NA NA NA 6.09342381734515 5.76518111097913 0.946131646803941 41.2779190908512 3.10210956894702 2.6553770954977 199.062787643172 0.310732829372707 43.5336574151892 194.244212516944 0 0 0 -0.120465125636974 -60.4734930697608 8.66954091789631 NA NA NA NA NA NA NA NA 5 0.330925779077734 12 -0.809203920824515 TRUE
"43" 51 62224 61.429830168575 225.051326651832 61.5 223.5 352.304303664622 -31.8178671034213 352.304295908759 -31.8180131874525 0.526437420815523 580.321687061517 23.0908279980452 180.410168258858 24.3593474711113 0.0497338373573898 13.3956293756661 29.4990924269262 134 0.727150741560969 1.07906403315472 2.29982763898647 24.3118092006147 24.5307417664913 26.0595883994496 2.67609913832284 2.59721789460688 0.492109977420301 0.0708029879490846 0.673871725142287 NA NA NA 2.75156549843926 2.55001987403965 0.926752379867415 123.544689455333 3.55168656401713 3.07364175281994 105.396347085384 0.197188270628468 4.65382489332749 105.293551050409 0 0 0 -0.041141494859723 -5.51296031120288 9.09595832392349 NA NA NA NA NA NA NA NA 2 0.534953667579255 16 -0.832906501127942 TRUE
"44" 52 5185 4.46005255909876 184.578730818993 4.5 184.5 352.310617831034 -31.8216774816981 352.310613405427 -31.82168489618 0.0299288032569637 344.265582509297 23.6577659828363 151.460367941604 24.549252481204 0.12586088922689 9.64276738358617 20.4903720099224 58 0.693453684516197 1.01086122152666 1.70071135641039 24.5218436030505 24.7020327228356 25.717334372236 2.00756201622797 1.63858484335728 0.784559085609927 0.238499653629719 0.686002855534315 NA NA NA 2.11528183045139 1.55161689074453 0.733527262612294 114.695285043759 2.75187266585244 3.31534877930078 66.5025683787607 0.209734140926718 1.01873819960754 66.4947650078741 0 0 0 0.442734751594177 25.6786155924622 8.73117567506051 NA NA NA NA NA NA NA NA 1 0.600929739628564 14 0.0969946898127857 TRUE
"45" 53 51203 51.0449766047939 203.418581821693 50.5 202.5 352.305454820406 -31.8199040658203 352.305515229081 -31.81999055897 0.362078657664068 570.862693505608 23.1086708442001 180.709865440331 24.3575453437036 0.0636676056997653 13.2570216218758 30.4827114382798 137 0.804883355693759 1.22049712796662 2.58743976267654 24.3183591503678 24.5841969633331 26.1014706675835 2.84474227009393 2.93617889930492 2.3634085915772 0.282952392627273 0.659471732665785 NA NA NA 3.28912240963707 2.4621221631767 0.748565074976451 138.190365809112 3.3863129001981 3.06702959621255 104.823942410682 0.199366941815476 5.42132307834212 104.683657552639 0 0 0 0.013587901176596 1.86154246119366 8.9436972746566 NA NA NA NA NA NA NA NA 2 0.415264607329815 14 -0.176151026365826 TRUE
"46" 54 80144 79.446652398265 145.016379683056 79.5 143.5 352.302307932366 -31.8254039123735 352.302302036715 -31.8255467052874 0.514370714343603 648.759700721411 22.9697903380291 174.690277675252 24.3943281621203 0.0565082896732902 16.47765713542 35.1156706536101 122 0.833492357615872 1.21675846055526 2.26795172728941 24.4156023873871 24.5989348878413 25.8366883202084 2.84266405434851 2.70850820841352 1.03382958035138 0.134274412316456 0.685010529727905 NA NA NA 2.98170326452482 2.58705777733133 0.867644278393215 125.096086195635 3.89598601183524 3.10152564359076 96.4665320814755 0.161442220150008 4.60145397258529 96.3567248984965 0 0 0 -0.433960053385023 -52.9431265129728 8.72371710455955 NA NA NA NA NA NA NA NA 2 0.371616343978908 12 -0.68283473707966 TRUE
"47" 58 273183 271.220033107026 181.288832787875 272.5 182.5 352.281054307817 -31.8219882964772 352.280912468911 -31.8218742333049 0.597375428902798 1196.20912770738 22.3054822200375 195.813087401862 24.2703957124294 0.0272703416892728 29.4671562635053 64.2181555075487 263 1.1412232929382 1.68473045963525 3.40941123863672 24.3824011800817 24.5900189206261 26.0063699967543 3.90184883056411 4.17796442761748 2.86036490588585 0.175463288087399 0.677392212155576 NA NA NA 4.41513484371013 3.65418418075339 0.827649507910091 145.65236080222 4.60748041346913 2.86650166180286 142.896312043017 0.129699478057712 20.142722157834 141.469525833543 0 0 0 -0.268087116470134 -70.5069116316452 8.7233477063577 NA NA NA NA NA NA NA NA 3 0.344196005918655 23 3.07018416781862 TRUE
"48" 59 171001 166.716270842883 1.8233704417527 170.5 0.5 352.292636122079 -31.8388883759176 352.292216715801 -31.8390129965189 1.35887482505606 233.879485634388 24.0775196749182 147.226593576835 24.5800343404766 0.120156133223201 6.83019759384767 12.1697862973021 14 0.610154570316389 0.814450531043518 0.873548963264753 24.567176238978 24.5561191869155 24.5938381696061 1.78878899848381 1.39048190208572 -0.779334303449611 -0.313328094012949 0.749160995124684 NA NA NA 1.91155867394734 1.28289364219382 0.671124386438355 64.5459099662899 5.06226099505625 3.69379526925218 32.1131423982653 0.149078493377802 0.101409751946188 32.1129822774758 0 0 0 0.0996338620483112 1.39487406867636 8.58255328761375 NA NA NA NA NA NA NA NA 0 1 14 0.363966854166632 TRUE
"49" 60 93081 96.9617848771898 78.3553108071333 92.5 80.5 352.300367358653 -31.8316813128527 352.30086186581 -31.8314793191554 1.6782114142397 557.959740113525 23.1334928417122 181.329598634901 24.35382824935 0.0528104832760705 13.5774221676939 30.1881045518526 106 0.78819324260772 1.17528168667243 2.20230253610166 24.3691095410825 24.5984745871914 25.8477559103665 2.72780914119373 2.42560155415251 -1.26445941041644 -0.191104736130275 0.670641984424457 NA NA NA 2.86889843035686 2.2935941372839 0.799468574075171 60.8131331300649 3.27453304910588 3.142910708786 89.3850580446327 0.173934760353352 4.11389705339821 89.2903379581262 0 0 0 -0.284712509832561 -30.1795260422515 8.67264416878075 NA NA NA NA NA NA NA NA 2 0.270677136015814 8 0.177610583949921 TRUE
"50" 61 243295 238.935488588056 293.96615215679 242.5 294.5 352.284633014273 -31.8113780900692 352.284238027771 -31.8113277977687 1.22184620708632 567.828595835188 23.114456850498 165.725280556432 24.451528092731 0.0477266911167243 14.7009730031745 30.7640372601718 87 0.767061963460486 1.10963225423111 1.86602317896398 24.4363954452733 24.5999573041004 25.6142533875369 2.20947702369515 2.35929021123123 0.331010392534458 0.0634995684465015 0.691275835336996 NA NA NA 2.40488510256248 2.19800667026316 0.913975752072776 157.977408390446 3.91040982872788 3.20028182075528 85.2579527478298 0.163020402143932 1.88814793515582 85.2370424412188 0 0 0 -1.16162754153633 -101.061596113661 9.1383698809308 NA NA NA NA NA NA NA NA 1 0.639880287121378 21 2.72157872818423 TRUE
"51" 62 228356 227.051561519857 354.243540670193 227.5 355.5 352.285950232795 -31.8057020332119 352.285900550609 -31.8055837144979 0.452255347418531 193.65597578434 24.2824227428202 136.443328405801 24.6626192373319 0.149819279615992 5.62139171985618 11.9068987103345 49 0.64173230365883 0.933966515526321 1.89465446055907 24.5606057615501 24.7373115226744 26.1589113483839 2.7709602067353 1.44765567293459 1.06198086814872 0.264740952672423 0.687104187345724 NA NA NA 2.8207716568476 1.40848902537984 0.499327558812017 100.415082204572 0.827836917107359 3.36219286246821 64.0536020850836 0.359117835363848 1.17460543588511 64.0428313095558 0 0 0 -0.327656952002398 -16.0551906481175 9.14896593976033 NA NA NA NA NA NA NA NA 2 0.338002404725552 3 -0.961870995434848 TRUE
"52" 64 190019 189.138761803664 18.2779525325135 189.5 18.5 352.290150723512 -31.8373389020284 352.29011068305 -31.8373179921505 0.14374483377532 393.985695460127 23.5112988648238 138.101973758697 24.6495002860591 0.0794694558786722 12.3891917037702 27.3798123074193 118 0.731987633547827 1.08817185974567 2.2590365682246 24.6474796920742 24.8702671633593 26.3420022885815 2.5556614720515 2.87584174953697 -0.886179801671428 -0.120573963459882 0.672676495897355 NA NA NA 2.95394637668874 2.49854733630479 0.845833680672823 22.771664695213 0.762760295433092 3.11138202806309 94.4007641609535 0.260147331711321 1.92536587934996 94.3811275647976 0 0 0 0.039004767335187 4.60256254555206 8.68847917133441 NA NA NA NA NA NA NA NA 2 0.365844010142794 10 0.311729819907082 TRUE
"53" 65 273140 276.580652086714 139.359818773955 272.5 139.5 352.280459749386 -31.8259365621004 352.280912007161 -31.8259233997391 1.38415700590917 1421.51336844394 22.1181226292161 193.542382141366 24.2830597947695 0.0220485625484151 32.0422711844608 71.0239669842178 496 1.10551959527558 1.64591446451648 4.34956311613258 24.2860042530669 24.5120270756045 26.5078252259339 5.5296591746816 5.58373064432705 -1.25851411007011 -0.0407601022732641 0.671674998372624 NA NA NA 5.67933143604894 5.44674578037598 0.959047000814806 38.2862519656939 4.36458612339114 2.65943020657215 195.067206732808 0.14899017723814 47.1754269990398 189.276766218145 0 0 0 0.133072613908632 66.0040164986813 8.49874140593129 NA NA NA NA NA NA NA NA 5 0.173102808636333 12 0.525687724848588 TRUE
"54" 66 47090 46.3669577740304 89.1629829122751 46.5 89.5 352.305974942222 -31.8306630760281 352.305960191485 -31.8306313419305 0.122828799688228 240.578311780868 24.0468588175782 166.326529445124 24.44759618584 0.140730066502893 5.42419490375272 10.1602008202337 95 0.484420345655499 0.662988320994891 2.02729306482433 24.2862704280688 24.3295066795431 26.6421662362927 2.54384008416515 2.21773120708959 0.565262706707571 0.100196285056904 0.730661959366901 NA NA NA 2.5958487909337 2.19492364225102 0.845551424226649 108.028440232187 3.4824927645182 3.17484232591965 84.3569761224845 0.3807052365698 3.75811960814332 84.2732220669193 0 0 0 0.212447964415444 20.1825566194672 8.64624583215634 NA NA NA NA NA NA NA NA 2 0.396885584217895 5 0.375334156655717 TRUE
"55" 69 32113 33.3053156245301 115.763448732098 31.5 112.5 352.307422196786 -31.8281580263145 352.307622337524 -31.8284653092123 1.2643046260572 449.468772414847 23.3682511905222 160.806038128532 24.4842441197421 0.067246137218643 11.1436904958481 25.0317488032085 79 0.963881549017135 1.44462372220526 2.56639022125255 24.3893971889647 24.629871302315 25.7633173242407 1.66976981487027 3.24912133721162 2.41628749349294 0.445375240578955 0.667219798623925 NA NA NA 3.36605677882292 1.47690525096094 0.438764212253544 164.057945415739 2.85154737995768 3.22797790643972 76.1962403029992 0.184059542821943 2.57325139637324 76.1527767948318 0 0 0 0.255689799741304 20.199494179563 8.56785534535188 NA NA NA NA NA NA NA NA 1 0.587668885927591 16 -0.127867559648373 TRUE
"56" 70 153001 145.169337382066 2.79210995572246 152.5 0.5 352.295024487614 -31.8387971083187 352.294211927859 -31.8390129688409 2.60374020429933 392.583143078514 23.5151708806961 158.971968295779 24.4966986213958 0.0755072424097826 10.9508836302208 19.0773700675548 95 0.835486898319558 1.10274301130172 2.46080309628114 24.517367185217 24.4818592734327 26.1104782994106 3.65622737630335 2.09945729534687 -0.643133068927519 -0.0837839052932807 0.757644246897851 NA NA NA 3.6738614690139 2.1083472505046 0.573877721924691 85.915441545718 4.59290440709804 3.17484232591965 83.1241422827428 0.229889877741873 1.59689102606428 83.1088019964946 0 0 0 0.126005504860922 11.9705229617875 8.52678032337116 NA NA NA NA NA NA NA NA 2 0.619046418453916 18 0.411029661610975 TRUE
"57" 71 278340 278.245648894247 338.64822715043 277.5 339.5 352.280277487876 -31.8071702224539 352.280360120534 -31.8070900210381 0.383760751191305 342.447048581047 23.6635164311362 176.791616710388 24.3813458316606 0.107100381265793 7.26402282276481 15.5983565232558 102 0.562434720117191 0.824181655599927 2.1075777668945 24.2200328258408 24.4116056694163 26.3360152660334 2.60507025286969 2.33316890371741 -0.832973345180721 -0.137045722591127 0.682415965334476 NA NA NA 2.69596193095811 2.26462449039241 0.840006108538629 64.4339991093062 2.96841683188379 3.15415326920584 93.6645650229578 0.29696564700945 5.67072753812001 93.4927461898959 0 0 0 -0.538449032842368 -54.9218013499215 9.2571561124906 NA NA NA NA NA NA NA NA 2 0.455323172987741 9 -1.08449007184417 TRUE
"58" 73 352039 353.647482366827 36.447635691592 351.5 38.5 352.271916428875 -31.8356264394523 352.272154498425 -31.8354332113026 1.00700000357581 325.904697086404 23.7172734506014 149.366856374175 24.5643643980464 0.0882085231889342 8.19798756843133 18.8898770840355 44 0.664464047787111 1.00863126439732 1.53937418071869 24.4051149837773 24.6732384124643 25.4769035473093 1.39452386197035 1.99984993401906 -0.46142127026513 -0.165452849988841 0.658777961026367 NA NA NA 2.04489530240711 1.38894435539876 0.679225168038576 12.0932994997832 3.61567112119481 3.39179773589537 56.2442926690944 0.187375221676102 2.4567831740744 56.1906101967431 0 0 0 -1.57577632290826 -69.3341582079636 8.47104276475113 NA NA NA NA NA NA NA NA 1 0.40563489555999 9 0.268700480461121 TRUE
"59" 74 259230 258.505483959984 229.694304999384 258.5 229.5 352.282463836751 -31.8174302214377 352.2824644427 -31.8174485185333 0.0658956215634745 407.990139615313 23.473375832241 181.587837540552 24.3522831079557 0.0958007861888901 9.90097386786803 18.2578817189773 102 0.685592001988582 0.93100492848062 2.20052785960325 24.3661440125387 24.3923939372288 26.1458746671382 2.25611488089665 2.84907412799095 -0.784058344337406 -0.121978537549094 0.736399970628998 NA NA NA 2.8968222869478 2.23212119752339 0.770541295398287 13.6924001339961 3.49374732110607 3.15415326920584 90.6372709249458 0.241202315910067 4.02964165261225 90.5476497147969 0 0 0 -0.935922228206756 -95.4640672770892 8.9655449150168 NA NA NA NA NA NA NA NA 2 0.269953258852129 6 -0.116573309153318 TRUE
"60" 75 298273 297.434267868333 272.5 297.5 272.5 352.27815036024 -31.8133989765894 352.278143076176 -31.8133989758323 0.0222831917574375 66.8065647349079 25.4379521488986 66.8065647349079 25.4379521488986 0.535919328182409 1.06702375953528 NA 3 0.315664479097538 NA 0.529296834863282 23.9119607685886 NA 24.2817536911901 0.678056014414827 0 0 NA NA NA NA NA 0.736948633680883 0.28867512882131 0.391716756946067 NA 3.80764245016872 4.0683732255141 15.5986190765741 0.253507803355408 0.00412808255498186 15.5986185303378 0 0 0 -1.30437927992211 -3.91313783976632 9.00586631977413 NA NA NA NA NA NA NA NA 0 1 3 -0.373921116015741 TRUE
"61" 77 137094 136.98121907641 91.3269737954326 136.5 93.5 352.295931692808 -31.8304600473962 352.295985018577 -31.8302554188903 0.754502689458868 588.191605834223 23.0762029441571 170.31444545314 24.4218712879836 0.0563715249946691 14.6452072813933 29.0405732713296 113 0.838092753900014 1.18017637602957 2.32800305608711 24.3940151459631 24.4991080391548 25.859897458358 2.27073131413723 2.97891324190561 -0.261021749649325 -0.0385880730867067 0.710141950747723 NA NA NA 2.99591295519635 2.28502013748034 0.762712459157739 3.99663244456363 4.63883985569168 3.12414353632246 92.4966762978137 0.170738564236896 3.04516963124453 92.4465362685886 0 0 0 -0.615010702487444 -69.4962093810812 8.69663621704785 NA NA NA NA NA NA NA NA 2 0.331512067916104 9 0.00519699635023766 TRUE
"62" 78 53184 52.6370659437237 184.000851297628 52.5 183.5 352.305278655657 -31.8217325878635 352.305293852979 -31.8217797497129 0.176031792656962 132.718508921702 24.6926712655212 132.718508921702 24.6926712655212 0.25309008684371 3.85345581455723 5.28151438274079 36 0.473451725737807 0.554280685669644 1.44711072595311 24.5608706190145 24.2649595644356 26.2344259229318 1.66083505154756 1.11363525480809 0.487656510827364 0.263660185864357 0.854173233847785 NA NA NA 1.72767178874398 1.08644990661265 0.628852027156441 106.358719012295 4.06643864473952 3.44639937787379 52.9363189330566 0.433058497109475 0.83774193364331 52.9296896895769 0 0 0 -0.0498121151118217 -1.79323614402558 8.82160783569963 NA NA NA NA NA NA NA NA 1 0.854749242706999 5 -0.877584197258545 TRUE
"63" 79 212260 211.5 259.51974948616 211.5 259.5 352.287673061646 -31.8146219184456 352.28767306157 -31.8146237781888 0.00669507554451061 76.0788090851295 25.2968407358327 76.0788090851295 25.2968407358327 0.464251963050448 2.87129362251896 NA 3 0.534967464930056 NA 0.546826048767119 24.845608146313 NA 24.1406422781242 0 0.731681621161809 0 NA NA NA NA NA 0.786569338803626 0.28867512882131 0.367005316098878 0 4.15011450711152 4.0683732255141 15.8441718822294 0.226115409189675 0.0108319032829768 15.8441681796016 0 0 0 -1.08139270631432 -3.24417811894297 9.14763464036067 NA NA NA NA NA NA NA NA 0 1 3 0.421581902674266 TRUE
"64" 82 206052 204.850609746602 52.1379141594162 205.5 51.5 352.288409278223 -31.8341503931792 352.288337298258 -31.8342104616973 0.308590959047781 338.913700035382 23.6747771878984 147.023952623851 24.5815297644059 0.0981088607181614 9.63945491593868 19.632249212074 85 0.692129397959701 0.987747836466359 2.05527775038686 24.5384817737152 24.6725944656893 26.1493229076765 2.4131432808967 2.38615256918711 1.73479839546749 0.301278190335207 0.700714668670675 NA NA NA 2.75278634196429 2.02628196287437 0.73608399314728 133.930935704622 2.54369216527206 3.2069783210016 80.302655193828 0.257255755884301 1.49941205819864 80.2886554542954 0 0 0 7.23423109681138e-07 6.14909643228967e-05 8.70852445503126 NA NA NA NA NA NA NA NA 2 0.197256032650072 3 -2.18694693346818 TRUE
"65" 83 263311 263.267421806873 309.873994729152 262.5 310.5 352.28193689975 -31.8098799297783 352.282021943881 -31.8098209872446 0.335733036422112 172.610868950961 24.4073296528265 143.146995788318 24.610544405104 0.198452770279492 4.63062139385001 8.08021935016353 32 0.464912560683564 0.614134108089723 1.22215596564824 24.4750012322658 24.4412796610607 25.8212030041187 1.41160146339685 1.13972126062714 0.224784378523203 0.139718970450626 0.7570212345471 NA NA NA 1.46370253975236 1.14709405826731 0.783693426166621 106.473970963411 2.37441403238801 3.47809721458867 51.9101272273091 0.32651886214826 0.679952962292875 51.9056738008909 0 0 0 -1.04407835814724 -33.4105074607118 9.17571262332299 NA NA NA NA NA NA NA NA 1 0.527025556786413 4 -1.93813278486854 TRUE
"66" 84 46322 44.6621221351754 321.589903370473 45.5 321.5 352.30616040815 -31.8087761879638 352.30606756524 -31.8087846645138 0.285670992863189 387.808753829444 23.5284559800404 159.506974557701 24.4930508058791 0.0761640519414183 9.06058571272488 20.7586466343728 187 0.621536873743626 0.940780442642328 2.8236415615843 24.3249200575113 24.586845702315 26.859058401874 3.75649617012397 3.22889246440967 0.359362264107417 0.0296275635921089 0.660660921051827 NA NA NA 3.77217577063885 3.23641261866944 0.857969727672932 95.5174693855954 0.935799040526665 2.97279484134448 121.678759806817 0.340660270217703 8.8263270228687 121.358215788674 0 0 0 -0.300021792776895 -56.1040752492793 8.87447346720898 NA NA NA NA NA NA NA NA 3 0.360527956065321 7 -1.82163978144526 TRUE
"67" 85 270157 270.40754628961 156.47240941803 269.5 156.5 352.281144090788 -31.8243251834953 352.281244672141 -31.8243225934415 0.307800322023641 674.015666604804 22.928325021863 173.484629023097 24.4018474956435 0.0406262715076624 16.3253377604433 39.4881028696061 114 0.83172924057735 1.29355237300874 2.1978766137535 24.3640538547796 24.6848828272315 25.7215855556965 2.57079603556259 2.4776495078992 -0.912794360642534 -0.143306357146741 0.642980723418867 NA NA NA 2.72025608022622 2.34832128518432 0.863272139066052 52.2222794333653 4.00241070383549 3.12155027496202 91.8572167081567 0.147967934262922 4.69544337332649 91.737130284837 0 0 0 0.0647671932385737 7.38346002919741 8.59194840243043 NA NA NA NA NA NA NA NA 2 0.299770457994096 10 2.58232650214411 TRUE
"68" 86 80026 82.9748306615273 25.6042636945144 79.5 25.5 352.301918184782 -31.8366485850024 352.302303344063 -31.8366583710223 1.17849770491436 345.393147118426 23.654215708599 149.66942565598 24.5621672697676 0.0922252608219268 9.51230353543758 21.4427035156451 66 0.83936552725855 1.26022487903003 2.21095674677307 24.5035033534255 24.7478066922877 25.854073952946 2.65268986788459 1.28636920862443 -0.074170505161907 -0.0217359748236186 0.666044244345177 NA NA NA 2.66854245375721 1.31797462364419 0.493893069525101 89.2105969484743 2.33588873416158 3.2790599265242 70.7294155026457 0.222336452802501 1.93210197484935 70.7030211469403 0 0 0 0.329168251404601 21.7251045927037 8.70292836757245 NA NA NA NA NA NA NA NA 1 0.566403040816639 12 3.39850361079443 TRUE
"69" 87 85270 85.3184811663392 272.12613134116 84.5 269.5 352.301655840463 -31.8134344651424 352.301746567568 -31.8136817518816 0.932495073703774 148.134759769735 24.5733575561798 139.41279248374 24.6392434341353 0.173745408177712 4.93764598570994 7.38084673556501 34 0.584413128685983 0.714517849975846 1.53355532256153 24.7107308236088 24.5090151561442 26.0530532542778 0.891259768959044 1.62602353600185 0.417321701914522 0.287965088509427 0.817912566782956 NA NA NA 1.67841745023529 0.887624942271544 0.528846349963241 167.856264745286 2.29860743081466 3.46181370355321 53.8764587838729 0.394881133751034 0.384346156347224 53.8750878340116 0 0 0 -0.153705508419613 -5.22598728626685 9.23950091645443 NA NA NA NA NA NA NA NA 1 0.510972702260234 4 -2.37941028093619 TRUE
"70" 89 1117 1.40528028148499 115.92496374903 0.5 116.5 352.310957740589 -31.8281423262335 352.311058063154 -31.8280881616391 0.363568449989912 53.2507984758095 25.6841846893926 53.2507984758095 25.6841846893926 0.285831852288373 2.14907796832384 4.41737812956761 20 0.291922165378789 0.418526801239397 0.890545233877299 24.918388513884 25.0624882629214 26.587758084045 0.974811821802486 0.994505825346986 -0.0825072017707887 -0.0851066977336143 0.697499334604882 NA NA NA 1.06664835985912 0.983985701616042 0.922502427834794 38.3868419287004 -0.0527665935217916 3.60213307431628 38.0530238691316 0.775867158762137 0.219304410121253 38.0523919242982 0 0 0 0.568884574162211 11.3776914832442 8.50877265714533 NA NA NA NA NA NA NA NA 1 0.709375347665118 3 -2.44973812949273 TRUE
